Date,INFO 1st,INFO 2nd,ICICI 1st,ICICI 2nd,Tata 1st,Tata 2nd
7/6/2011,740.15,743.33,216.13,216.92,200.79,201.05
7/5/2011,741.1,743.92,220.73,221.69,197.75,197.96
7/4/2011,738.3,741.67,221.08,221.9,196.63,196.85
7/1/2011,735.03,738.19,220.39,221.29,192.73,193
6/30/2011,727.61,731.38,218.93,219.87,196.73,193.37
6/29/2011,721.4,725.19,217.71,219.07,197.29,193.9
6/28/2011,717.96,720.8,216.72,217.96,194.93,191.19
6/27/2011,719.13,722.06,216.48,217.53,193.52,189.85
6/24/2011,716.88,719.36,213.21,214.14,191.53,187.64
6/23/2011,694.64,696.51,206.3,207.13,187.37,183.51
6/22/2011,689.59,692.24,204.5,205.45,185.98,182.14
6/21/2011,683.29,686.04,203.08,204.11,186.03,181.92
6/20/2011,678.19,681.15,205.35,206.67,185.06,181.44
6/17/2011,692.51,695.64,207.32,208.24,194.84,191.03
6/16/2011,701.03,704.34,206.4,207.43,194.97,191.08
6/15/2011,709.44,712.63,207.31,208.01,197.59,193.88
6/14/2011,720.81,724,212.18,213.23,195.78,192.12
6/13/2011,719.74,722.94,208.99,210.17,201,197.2
6/10/2011,715.85,719.5,207.97,209.42,202.43,198.53
6/9/2011,716.66,719.13,210.29,211.53,202.45,198.57
6/8/2011,719.19,722.49,210.79,211.99,204.16,200.21
6/7/2011,724.65,728.03,212.5,213.63,204.26,200.14
6/6/2011,711.96,715.42,212.34,213.31,203.62,199.28
6/3/2011,707.72,711.14,210.65,211.49,203.7,199.52
6/2/2011,704.91,708.17,210.89,212.01,208.26,203.8
6/1/2011,707.65,710.53,215.25,216.17,214.25,210.08
5/31/2011,700.54,704.21,215.49,216.46,216.96,212.4
5/30/2011,697.59,700.7,212.84,213.8,213.33,208.87
5/27/2011,700.3,703.33,211.2,212,216.08,211.48
5/26/2011,694.14,696.89,205.25,203.46,230.01,229.14
5/25/2011,693.72,696.26,202.27,200.7,224.74,223.39
5/24/2011,705.9,707.15,203.89,202.08,222.61,221.06
5/23/2011,704.81,708.04,201.54,200.11,223.92,222.46
5/20/2011,709.15,712.75,209.06,207.76,231.61,230.14
5/19/2011,707.13,710.55,206.59,204.77,228.08,226.97
5/18/2011,706.85,710.38,207.29,205.68,227.53,226.12
5/17/2011,709.4,712.65,208.72,207.21,234.83,233.39
5/16/2011,709.14,712.75,211.3,209.92,238.04,236.62
5/13/2011,717.88,721.26,215.38,213.69,239.16,237.88
5/12/2011,716.36,720.06,210.82,209.35,234.32,232.84
5/11/2011,722.44,726.08,215.12,213.41,238.39,237.13
5/10/2011,718.22,721.36,215.17,213.73,233.26,231.99
5/9/2011,722.56,725.76,216.72,215.32,232.51,231.4
5/6/2011,718.25,722.25,216.77,215.03,236.65,235.63
5/5/2011,706.94,710.89,206.35,204.98,224.76,224.18
5/4/2011,713.63,717.14,211.92,210.5,229,227.62
5/3/2011,723.44,727.05,213.89,212.49,229.16,227.75
5/2/2011,729.55,732.7,220.34,218.88,241.74,240.31
4/29/2011,722.89,726.8,223.36,222.32,241.53,240.51
4/28/2011,732.29,732.67,223.5,224.78,243.84,242.8
4/27/2011,738.56,737.91,222.15,223.42,247.22,245.19
4/26/2011,736.88,736.19,224.88,226.21,249.66,248.23
4/25/2011,736.49,735.88,223.29,224.54,245.87,244.53
4/21/2011,730.41,729.8,224.34,225.61,245.99,244.62
4/20/2011,728.78,728.61,223.38,224.36,246.82,245.67
4/19/2011,725,724.47,219.04,220,237.77,236.68
4/18/2011,728.28,728,217.38,218.23,238.08,236.7
4/15/2011,751.79,750.61,221.46,222.46,244.04,242.51
4/13/2011,830.71,830.65,226.49,227.36,246.57,244.92
4/11/2011,813.1,813.61,220.66,221.49,240.48,239.14
4/8/2011,810.56,810.71,220.71,221.75,246.62,245.53
4/7/2011,815.42,815.21,221.66,222.66,252.19,251.14
4/6/2011,822.64,823.38,221.47,222.28,253.83,252.59
4/5/2011,824.99,824.21,223.72,224.25,252.47,251.2
4/4/2011,825.83,826.42,225.32,226.15,246.41,245.37
4/1/2011,809.67,810.72,222.28,223.08,244.66,243.75
3/31/2011,810.33,813.85,223.24,224.18,247.02,243.46
3/30/2011,794.9,800.47,222.28,223.78,246.94,245.54
3/29/2011,795.76,799.53,220.66,221.87,243.72,242.38
3/28/2011,788.69,792.24,220.56,221.45,241.32,240.2
3/25/2011,793,796.41,219.37,220.17,234.71,233.59
3/24/2011,752.49,756.22,211.59,212.32,229.24,227.94
3/23/2011,748.09,752,207.65,208.35,225.16,224.01
3/22/2011,738.67,742.33,201.71,202.75,224.75,223.63
3/21/2011,732.53,736.6,201.77,202.63,221.29,220.41
3/18/2011,736.38,739.9,201.4,202.37,220.16,219.15
3/17/2011,745.96,749.61,203.49,204.17,225.04,224.07
3/16/2011,759.91,763.39,205.22,206.19,228.71,227.33
3/15/2011,756.21,759.16,199.18,200.11,223.75,222.47
3/14/2011,776.25,779.29,204.79,205.61,229.44,228.05
3/11/2011,763.22,767.06,201.86,202.68,226.94,225.8
3/10/2011,773.74,777.66,203.62,204.39,228.2,226.89
3/9/2011,775.99,779.08,207.23,207.79,229.01,227.32
3/8/2011,777.7,780.44,205.16,206.11,228.79,227.58
3/7/2011,762.74,765.69,202.3,203.01,222.23,220.9
3/4/2011,764.96,768.13,203.65,204.45,228.89,227.88
3/3/2011,759.86,762.4,204.59,205.18,229.84,228.78
3/1/2011,774.46,777.84,205.73,206.51,224.61,223.45
2/28/2011,751.45,752.33,195.24,195.92,213.41,212.24
2/25/2011,754.34,755.66,197.75,198.4,216.23,215.16
2/24/2011,752.2,754.66,190.27,191.67,208.64,207.63
2/23/2011,768.34,770.58,201.65,202.09,226.36,224.75
2/22/2011,783.79,786.46,205.41,205.79,225.18,223.52
2/21/2011,790.63,793.69,207.96,208.64,230.18,229.26
2/18/2011,774.49,778.16,205.57,206.38,237.1,235.87
2/17/2011,779.14,782.33,211.45,212.16,245.3,243.64
2/16/2011,776.29,779.74,210.27,210.82,244.06,242.4
2/15/2011,776.64,779.65,210.29,211.42,242.13,240.61
2/14/2011,775.22,778.21,206.74,207.4,237.8,236.87
2/11/2011,762.03,764.55,200.69,201.63,226.37,225.32
2/10/2011,763.76,766.47,192.58,193.58,217.62,216.89
2/9/2011,782.39,785.66,191.57,192.46,212.77,211.37
2/8/2011,773.72,776.42,190.93,191.67,218.86,217.83
2/7/2011,771.56,774.15,195.73,196.33,224.7,223.68
2/4/2011,762.72,765.85,199.07,199.99,224.96,224.43
2/3/2011,781.91,784.49,206.14,206.73,228.28,227.19
2/2/2011,775.33,776.91,202.06,203.09,218.49,217.71
2/1/2011,775.6,778.4,198.68,199.41,211.69,211.24
1/31/2011,783.44,785.74,204.73,205.71,226.73,226.16
1/28/2011,796.84,799.2,204.73,205.46,225.33,224.58
1/27/2011,799.22,802.92,202.87,204.19,236.63,233.51
1/25/2011,812.6,815.3,208.03,208.71,229.51,228.15
1/24/2011,817.91,821.83,217.12,218.05,234.51,233.64
1/21/2011,811.31,815.29,212.94,213.96,235.02,234.37
1/20/2011,822.08,826.39,210.59,211.57,235.78,235.43
1/19/2011,811.75,815.66,204.99,205.91,233.55,233.35
1/18/2011,830.63,834.53,203.07,204.01,236.62,236.21
1/17/2011,818.19,821.33,200.74,201.65,231.54,231.18
1/14/2011,803.69,807.75,201.81,202.31,232.16,232
1/13/2011,804.5,807.53,205.35,206.18,242.15,241.6
1/12/2011,844.59,847.45,214.08,214.71,240.15,240.06
1/11/2011,835.38,838.92,205.48,206.29,229.16,229.11
1/10/2011,849.67,852.45,203.54,204.33,232.47,232.68
1/7/2011,847.38,850.6,210.42,211.06,236.16,236.84
1/6/2011,873.9,876.97,212.25,213.03,249.46,249.54
1/5/2011,867.41,870.71,215.47,216.08,253.58,253.68
1/4/2011,869.55,872.49,222.32,222.94,256.81,256.88
1/3/2011,864.08,866.85,229.77,230.45,258.03,257.98
12/31/2010,861.15,864.53,229.9,230.78,258.33,258.54
12/30/2010,861.74,864.25,227.37,227.86,257.27,256.42
12/29/2010,852.47,857,226.17,227.33,252.4,253.21
12/28/2010,848.16,851.33,223.2,224.09,251.53,251.26
12/27/2010,846.63,849.75,225.48,226.37,257.24,256.97
12/24/2010,844.29,847.53,224.85,225.65,259.65,259.46
12/23/2010,842.35,845.91,226.54,227.06,266.98,266.22
12/22/2010,835.96,839.33,226.6,227.42,270.61,270.37
12/21/2010,835.19,838.65,228,228.62,266.13,266.15
12/20/2010,838.39,841.6,220.14,220.8,265.47,265.33
12/16/2010,826.29,829.19,221.95,222.67,265.52,264.98
12/15/2010,800.95,803.61,215.95,216.66,258.15,257.99
12/14/2010,791.46,794.24,225.14,225.44,256.61,256.99
12/13/2010,788.76,791.31,224.82,225.61,253.33,253.92
12/10/2010,790.25,793.25,224.14,225.14,247.35,247.89
12/9/2010,788.92,791.88,213.01,213.88,251.28,251.67
12/8/2010,785.96,788.4,222.23,223.21,261.55,261.36
12/7/2010,795.09,798.04,223.98,224.92,263.86,264.44
12/6/2010,787.06,790.11,231.47,232.05,267.67,268.75
12/3/2010,783.24,786.69,237.99,238.79,260.79,262.1
12/2/2010,776.79,779.08,239.86,240.47,260.38,261.28
12/1/2010,763.97,767.09,235.23,236.23,255.04,256.02
11/30/2010,765.01,769,230.42,231.27,244.97,246.19
11/29/2010,768.2,771.29,232,232.52,235.71,236.49
11/26/2010,765.56,769.76,226.52,227.49,231.75,233.43
11/25/2010,766.09,770.8,223.25,225.24,238.6,240.96
11/24/2010,748.51,751.21,226.37,227.1,241.56,242.85
11/23/2010,754.8,758.4,231.85,232.15,240.52,241.46
11/22/2010,760.2,764.41,236.75,237.3,244.11,244.89
11/19/2010,740.33,744.66,230.48,231.75,236.24,237.57
11/18/2010,754.38,757.84,234.31,235.02,245.09,245.76
11/16/2010,743.28,747.03,241.12,242.33,239.77,240.72
11/15/2010,758.14,762.21,245.53,246.5,249.51,250.5
11/12/2010,752.56,755.76,241.74,242.8,248.25,249.31
11/11/2010,765.8,769.3,249.08,250.11,254.5,255.45
11/10/2010,771.88,775.74,252.56,253.01,259.18,260.19
11/9/2010,767.44,771.14,255.58,256.16,252.03,252.86
11/8/2010,758.19,761.47,252.24,252.89,251.34,252.24
11/5/2010,771.33,774.97,253.84,254.4,247.52,248.36
11/4/2010,769.97,773.71,253.14,253.86,246.09,247.13
11/3/2010,758.6,762.72,248.64,249.39,235.62,236.67
11/2/2010,759.86,763.55,247.36,248.21,230.28,231.16
11/1/2010,754.59,758.88,246.41,247.07,233.45,234.34
10/29/2010,746.79,749.97,233.3,233.6,231.26,232.01
10/28/2010,742.71,750.64,217.81,220.21,235.99,237.56
10/27/2010,748.7,751.61,222.6,223.43,237.41,238.38
10/26/2010,757.41,760.7,227.68,228.2,236.97,237.79
10/25/2010,759.16,762.51,229.77,230.5,235.69,236.37
10/22/2010,764.39,767.97,227.09,227.82,228.55,229.21
10/21/2010,761.5,764.92,227.23,228.09,232.05,232.66
10/20/2010,749.49,752.85,224.24,225.15,229.84,230.66
10/19/2010,747.42,751.05,224.46,225.22,232.49,233.14
10/18/2010,774.03,777.39,225.25,225.95,233.09,233.68
10/15/2010,764.94,769.76,226.49,227.13,228.89,229.42
10/14/2010,797.75,800.28,228.63,228.99,234.29,234.73
10/13/2010,791.16,793.97,233.29,233.91,233.9,234.45
10/12/2010,771.11,773.61,229.02,229.56,228.48,228.81
10/11/2010,769.91,772.55,227.83,228.47,227.75,228.34
10/8/2010,771.72,774.45,226.81,227.61,218.5,219.03
10/7/2010,765.79,769.2,228.37,228.82,222.91,223.27
10/6/2010,778.21,780.84,231.19,231.54,224.96,225.38
10/5/2010,774.54,776.59,230.92,231.34,223.78,224.18
10/4/2010,772.04,774.56,232.08,232.21,224.93,225.26
10/1/2010,776.95,778.55,228.53,228.6,221.84,222.25
9/30/2010,762.63,761.76,222.59,222.95,217.29,218.57
9/29/2010,758.61,758.78,220.82,221.18,218.95,219.8
9/28/2010,755.61,754.56,222.24,222.18,213.94,214.48
9/27/2010,758.41,757.16,223.88,223.73,214.67,215.38
9/24/2010,760.75,759.64,223.4,223.37,212.78,213.28
9/23/2010,754.79,753.96,220.46,220.8,212.89,213.47
9/22/2010,754.15,753.63,224.62,225.06,212.63,213.31
9/21/2010,766.34,765.25,224.54,224.73,214.17,214.52
9/20/2010,753.8,753.04,226.07,226.11,209.76,210
9/17/2010,745.22,744.9,222.9,222.77,205.86,206.36
9/16/2010,743.4,742,220.63,220.42,204.11,204.39
9/15/2010,761.79,760.29,219.39,219.12,203.64,204.02
9/14/2010,746.44,744.45,219.99,219.83,209.94,210.23
9/13/2010,733.69,731.89,219.21,219.27,204.39,204.59
9/9/2010,719.79,718.16,208.3,208.05,201.73,202.03
9/8/2010,715.45,713.81,204.35,204.15,205.5,205.68
9/7/2010,712.78,711.14,206.19,205.73,206.55,206.8
9/6/2010,705.45,703.84,207.2,206.94,205.52,205.74
9/3/2010,692.96,691.49,199.01,198.9,201.73,201.87
9/2/2010,687.58,686.08,199.65,199.66,202.36,202.58
9/1/2010,691.91,689.97,198.92,199,200.35,200.55
8/31/2010,676.7,675.3,195.12,195.08,200.49,200.69
8/30/2010,674.05,672.29,193.83,194.09,197.17,197.4
8/27/2010,677.47,676.63,191.76,191.68,196.88,196.97
8/26/2010,691.41,688.88,196.71,196.11,197.36,198.76
8/25/2010,692.26,694.04,196.89,195.85,196.82,196.85
8/24/2010,690.35,692.61,200.26,199.41,200.66,200.86
8/23/2010,697.15,699.15,201.94,201.39,201.48,201.8
8/20/2010,689.35,690.9,198.75,198.52,201.66,201.97
8/19/2010,698.53,700.24,202.11,202,205.26,205.56
8/18/2010,700.29,701.85,193.79,193.19,207.51,207.51
8/17/2010,688.16,689.95,191.89,191.78,199.59,199.79
8/16/2010,690.46,692.79,191.25,190.97,198.97,199.15
8/13/2010,695.69,697.83,194.55,193.61,200.73,200.7
8/12/2010,695.05,697.21,192.11,191.96,202.64,202.65
8/11/2010,701.08,702.46,192.75,192.36,198.18,198.24
8/10/2010,708.61,710.29,195.54,194.99,189.96,190.07
8/9/2010,717.49,719.08,194.55,194.11,179.65,179.84
8/6/2010,714.6,715.88,189.43,189.11,174.35,174.52
8/5/2010,718.76,720.61,190.42,189.95,167.86,168.25
8/4/2010,717.35,718.86,191.12,190.62,165.04,165.3
8/3/2010,695.95,697.06,190.2,189.85,164.81,165.09
8/2/2010,699.75,700.69,185.64,185.28,165.92,166.11
7/30/2010,696.4,698.74,179.72,179.44,165.49,165.62
7/29/2010,708.29,710.75,185.74,184.07,171.5,168.11
7/28/2010,705.66,707.86,181.24,180.84,168.66,166.37
7/27/2010,706.33,708.35,184.19,184.02,167,164.82
7/26/2010,702.08,703.78,182.5,182.62,162.3,159.79
7/23/2010,694.86,696.39,181.53,181.62,165.66,163.44
7/22/2010,690.53,691.92,181.49,181.64,165.98,163.53
7/21/2010,692.08,694.14,179.51,179.36,163.1,160.53
7/20/2010,688.35,690.05,176.61,176.77,161.35,158.84
7/19/2010,691.54,693.34,178.83,178.71,163.8,161.15
7/16/2010,694.72,696.4,179.39,179.23,164.22,161.46
7/15/2010,691.29,692.66,176.47,176.35,160.47,157.81
7/14/2010,687.91,689.4,177.62,177.46,158.69,156.21
7/13/2010,700.94,702.44,179.45,179.17,159.32,156.75
7/12/2010,722.67,723.4,176.95,176.76,156.51,153.99
7/9/2010,717.44,718.54,174.08,173.74,152.92,150.42
7/8/2010,708.03,708.85,172.3,172.33,150.2,147.7
7/7/2010,695.66,697.1,169.26,169.38,149.31,146.85
7/6/2010,697.09,698.69,172.29,172.35,152.99,150.53
7/5/2010,686.76,688.14,168.61,168.73,152.04,149.41
7/2/2010,684.25,685.66,167.51,167.66,152.29,149.67
7/1/2010,690.41,690.92,168.12,168.18,151.71,149.2
6/30/2010,697.06,698.54,173.01,172.95,154.88,152.31
6/29/2010,697.64,698.39,169.9,170.17,152.83,150.37
6/28/2010,702.34,703.08,174.44,174.43,156.61,154.13
6/25/2010,696.71,698.17,172.13,172.75,153.08,150.62
6/24/2010,705.67,705.24,177.14,176.5,155.37,155.92
6/23/2010,699.89,702.45,180.02,180.05,156.71,156.98
6/22/2010,692.14,694.26,178.21,178.2,157.85,157.95
6/21/2010,699.7,701.46,179.92,179.84,160.16,160.5
6/18/2010,695.33,697.2,173.16,173.11,158.5,158.81
6/17/2010,692.76,693.75,175.99,175.92,158.78,158.77
6/16/2010,690.5,692.19,173.92,174.04,154.39,154.61
6/15/2010,685.88,687.11,171.49,171.61,150.81,151.04
6/14/2010,685.11,685.81,170.65,170.53,150.96,150.87
6/11/2010,659.83,660.56,168.1,167.8,151,150.94
6/10/2010,662.83,663.78,166.01,165.58,150.34,150.29
6/9/2010,655.76,657.11,162.48,162.3,144.58,144.67
6/8/2010,661.85,663.06,160.65,160.46,145.46,145.52
6/7/2010,668.92,669.94,165.43,164.97,146.38,146.51
6/4/2010,680.86,681.14,169.95,169.25,152.43,152.56
6/3/2010,675.14,674.79,168.07,167.37,151.47,151.4
6/2/2010,661.45,661.74,165.88,165.1,147.77,147.92
6/1/2010,656.24,658,164.16,163.58,143.64,143.6
5/31/2010,663.26,664.81,170.44,169.86,149.47,149.32
5/28/2010,666.47,667.34,170.16,169.41,148.37,148.44
5/27/2010,660.84,661.83,171.36,169.08,146.78,146.93
5/26/2010,653.9,655.2,168.71,166.66,140.52,140.77
5/25/2010,630.6,631.33,161.88,159.96,133.5,133.48
5/24/2010,643.83,645.24,165.93,163.9,139.92,140.04
5/21/2010,641.69,643.03,167.29,165.39,141.1,141.27
5/20/2010,647.39,648.22,166.82,164.84,141.14,141.12
5/19/2010,647.09,648.29,165.45,163.33,141.9,141.85
5/18/2010,652.21,652.39,178.01,176.23,153.09,153.06
5/17/2010,649,650.26,180.68,178.79,156.71,156.32
5/14/2010,659.1,659.09,181.95,180.13,161.11,160.54
5/13/2010,671.39,672.26,185.31,183.35,164.06,163.69
5/12/2010,667.19,668.22,183.4,181.53,159.32,158.95
5/11/2010,661.6,662.25,183.28,181.74,158.1,157.64
5/10/2010,664.45,667.14,184.33,182.9,161.16,160.5
5/7/2010,651.17,651.34,175.78,174.22,151.59,150.75
5/6/2010,659.85,660.8,180.67,179.14,161.38,160.71
5/5/2010,667.8,668.58,181.07,179.52,165.68,164.82
5/4/2010,662.85,664.06,183.41,181.83,166.65,165.69
5/3/2010,669.05,670.46,187.72,185.75,169.33,168.44
4/30/2010,678.74,679.64,189.69,187.87,172,170.95
4/29/2010,677.29,673.01,189.41,188.57,166.72,166.77
4/28/2010,674.69,672.41,183.74,183.97,162.66,162.75
4/27/2010,684.65,682.92,189.61,189.75,167.53,167.38
4/26/2010,684.76,682.88,192.16,192.6,168.29,167.84
4/23/2010,683.25,681.03,194.93,195.04,166.79,166.38
4/22/2010,679.79,677.21,188.41,188.95,165.52,165.21
4/21/2010,679.72,677,190.17,190.42,160.01,159.85
4/20/2010,681.74,678.47,186.64,186.87,156.75,156.42
4/19/2010,689.39,686.19,183.94,184.11,153.41,153.06
4/16/2010,696.33,693.55,184.91,185.07,155.22,154.53
4/15/2010,699.2,696.55,183.93,184.12,153.42,152.68
4/13/2010,694.14,691.34,188.96,189.17,153.3,152.51
4/12/2010,671.59,662.88,193.08,193.09,153.77,152.48
4/9/2010,668.89,658.54,195.75,195.88,156.39,154.93
4/8/2010,664.86,664.13,192.37,192.44,150.54,149.43
4/7/2010,663.04,662.33,197.21,197.33,154.01,152.72
4/6/2010,662.72,662.31,198.51,198.63,151.21,150.33
4/5/2010,669.09,667.56,196.7,196.7,152.5,151.38
4/1/2010,668.79,667.56,191.19,191.23,150.5,149.37
3/31/2010,656.6,656.41,190.95,191.08,147.55,146.66
3/30/2010,664.03,663.01,191.96,192.09,146.36,145.43
3/29/2010,681.06,680.53,190.77,190.69,143.83,143.11
3/26/2010,696.06,695.89,190.32,190.21,146.63,145.9
3/25/2010,703.49,704.21,186.77,186.62,143.5,143.3
3/23/2010,693.89,695.61,185.43,185.88,146.1,145.75
3/22/2010,690.6,691.13,187.25,187.36,150.29,149.7
3/19/2010,694.28,694.53,191.15,191.25,155.26,154.59
3/18/2010,694.72,694.85,192.27,191.93,154.51,153.66
3/17/2010,683.61,683.71,189.85,189.72,154.39,153.58
3/16/2010,682.55,681.79,186.44,186.38,155.46,154.54
3/15/2010,674.63,674.83,184.89,184.83,152.11,151.19
3/12/2010,669.6,670.15,187.21,187.09,150.77,149.93
3/11/2010,672.84,672.67,186.09,185.88,152.37,151.45
3/10/2010,666.3,666.85,183.61,183.51,153.73,152.81
3/9/2010,669.13,668.86,184.28,184.32,152.41,151.44
3/8/2010,663.45,663.47,184.07,184.09,156.87,156.05
3/5/2010,657.92,658.19,180.7,180.69,156.81,155.95
3/4/2010,657.53,657.7,179.63,179.6,160.1,159.33
3/3/2010,665.64,665.7,180.86,180.9,158.99,158.12
3/2/2010,660.42,660.65,179.2,179.01,157.26,156.5
2/26/2010,651.85,652.05,174.5,174.36,140.22,139.5
2/25/2010,654.34,653.06,170.32,170.33,132.06,132.03
2/24/2010,643.6,643.69,168.05,168.06,135.57,134.59
2/23/2010,645.33,645.65,168.91,168.84,138.26,137.3
2/22/2010,642.9,643.13,166.32,166.46,139.26,138.2
2/19/2010,633.19,633.21,166.14,166.08,138.18,137.09
2/18/2010,633.49,633.5,167.86,167.71,140.14,139.12
2/17/2010,630.24,630.78,167.57,167.55,140.39,139.51
2/16/2010,634.85,633.6,166.68,166.7,139.05,138.05
2/15/2010,624.6,624.89,163.23,163.14,134.82,133.88
2/11/2010,622.83,622.15,165.22,165.07,135.67,134.66
2/10/2010,616.16,615.9,159.79,159.72,132.25,131.39
2/9/2010,616.35,616.71,162.14,161.9,133.51,132.3
2/8/2010,601.16,601.34,161.1,160.89,132.68,131.75
2/6/2010,595.84,596.65,160.07,160.33,134.18,133.28
2/5/2010,588.97,589.17,159.24,159.1,132.52,131.74
2/4/2010,607.53,607.78,165.18,165.14,135.49,134.36
2/3/2010,618.01,617.8,167.18,167.16,142.17,141.12
2/2/2010,609.22,609.66,163.1,163.3,138.93,137.62
2/1/2010,612.3,612.58,166.38,166.37,141.73,140.62
1/29/2010,617.24,616.97,165.53,165.58,136.77,135.84
1/28/2010,622.94,624.5,157.61,158.08,140.71,140.1
1/27/2010,624.65,624.66,157.82,157.72,140.74,139.61
1/25/2010,634.26,635.16,166.43,166.42,151.71,150.5
1/22/2010,642.85,643.11,167.35,167.38,152.34,151.17
1/21/2010,656.09,656.66,169.87,169.93,152.95,151.79
1/20/2010,662.89,663.3,175.2,175.08,157.9,156.74
1/19/2010,659.49,660.17,172.72,172.76,157.72,156.38
1/18/2010,669.91,670.33,172.36,172.32,159.01,157.65
1/15/2010,667.06,667.69,168.62,168.71,157.15,155.82
1/14/2010,670.83,671.33,167.34,167.47,153.97,152.67
1/13/2010,669.36,669.79,168.32,168.51,154.9,153.53
1/12/2010,645.26,645.54,168.55,168.78,154.12,152.8
1/11/2010,624.35,624.33,174.24,174.33,154.86,153.78
1/8/2010,617.94,618.63,175.06,175.13,155.22,154.09
1/7/2010,632.86,633.08,177.36,177.43,154.5,153.33
1/6/2010,647.38,648.16,179.3,179.47,159.05,157.69
1/5/2010,655.7,656.38,177.25,177.48,159.35,158.29
1/4/2010,654.19,654.47,175.84,175.94,161.18,159.91
12/31/2009,650.28,652.56,175.4,174.88,156.63,154.5
12/30/2009,645.54,646.54,175.76,175.38,155.81,153.58
12/29/2009,645.79,646.2,175.96,175.87,155.59,154.04
12/24/2009,648.88,649.05,173.01,173.17,153.98,152.81
12/23/2009,645.81,646.28,172.59,172.7,147.75,146.55
12/22/2009,626.66,626.95,165.29,165.51,142.91,142.06
12/21/2009,627.75,628.2,161.81,161.98,143.06,142.07
12/18/2009,632.45,632.7,161.58,161.5,144.39,143.34
12/17/2009,638.55,638.94,165.38,165.52,140.18,139.19
12/16/2009,633.33,633.59,164.4,164.65,139.53,138.56
12/15/2009,624.63,624.86,165.24,165.53,136.07,135.36
12/14/2009,622.08,622.69,170.43,170.64,140.55,139.76
12/11/2009,613.42,613.89,172.5,172.65,140.54,139.52
12/10/2009,610.9,611.88,175.15,175.36,141.06,140.21
12/9/2009,612.81,613.42,171.55,172.22,141.9,141
12/8/2009,611.55,611.97,174.83,174.86,142.87,141.92
12/7/2009,599.09,599.38,172.53,172.8,139.01,138.14
12/4/2009,597.66,597.72,174.41,174.45,139.97,139.02
12/3/2009,595.64,596.71,176.99,176.94,139.38,138.36
12/2/2009,597.24,598.46,177.96,177.91,143.16,142.18
12/1/2009,599.79,600.38,177.4,177.5,137.62,136.63
11/30/2009,594.97,596,172.71,172.78,130.14,129.22
11/27/2009,583.69,585.67,170.54,170.31,123.46,122.24
11/26/2009,598.36,597.2,173.1,172.35,125.33,123.69
11/25/2009,608.4,609.01,179.93,179.83,127.48,126.68
11/24/2009,607.04,607.81,181.07,180.97,128.38,127.38
11/23/2009,602.59,602.67,183.45,183.77,128.01,127.01
11/20/2009,608.13,608.85,179.46,179.53,127.17,126
11/19/2009,601.85,603.72,177,177.16,125.54,124.54
11/18/2009,606.99,607.88,181.02,181.16,127.57,126.44
11/17/2009,599.92,601.29,183.82,184.08,123.89,122.51
11/16/2009,588.75,589.67,184.01,184.12,124.59,123.26
11/13/2009,589.84,590.33,181.86,181.77,121.49,120.31
11/12/2009,581.94,581.86,178.5,178.68,120.99,119.88
11/11/2009,577.72,577.42,184.99,185.19,122.19,121.28
11/10/2009,555.03,556.03,178.4,178.58,116.97,115.86
11/9/2009,559.26,560.22,176.69,176.76,114.41,113.33
11/6/2009,554.55,555.5,169.5,169.38,112.06,110.71
11/5/2009,555.96,556.28,169.21,169.13,113.27,112.02
11/4/2009,559.34,560.2,164.62,164.43,111.75,110.44
11/3/2009,535.41,535.05,156.41,156.52,108.01,106.85
10/30/2009,550.61,551.5,158.28,158.14,109.56,108.38
10/29/2009,552.09,554.78,154.35,154.73,109.87,108.68
10/28/2009,563.86,564.64,161.78,161.42,111.11,109.85
10/27/2009,561.95,563.71,167.33,167.48,108.56,107.53
10/26/2009,570.15,571.53,178.59,178.89,106.83,105.81
10/23/2009,566.15,567.15,181.13,181.48,104.72,103.28
10/22/2009,553.9,555.28,178.78,179.13,105.02,103.13
10/21/2009,554,554.94,185.85,186.09,107.56,105.51
10/20/2009,547.29,548.65,188.02,188.33,111.27,108.97
10/17/2009,547.47,548.19,188.41,188.57,108.88,106.95
10/16/2009,549,549.67,191.52,191.85,109.74,107.67
10/15/2009,554.09,555.1,186.99,187.13,109.11,106.86
10/14/2009,561.79,562.53,184.14,184.53,109.92,108.12
10/12/2009,558.4,559.45,184.55,184.85,106.06,104.41
10/9/2009,543.35,544.13,179.82,179.93,105.19,103.87
10/8/2009,552.26,553.36,184.75,184.92,114.56,113.07
10/7/2009,558.22,558.94,182.86,183.17,109.2,108.11
10/6/2009,577.16,577.58,188.18,188.42,109.89,108.85
10/5/2009,577.99,578.24,182.01,182.15,109.5,108.39
10/1/2009,580.81,580.44,184.23,184.48,112.94,111.58
9/30/2009,575.84,576.33,180.59,180.83,116.05,114.8
9/29/2009,571.17,571.6,173.05,173.61,114.4,113.04
9/25/2009,561.01,562.1,167.89,168.22,114.73,113.38
9/24/2009,571.11,570.91,172.09,172.18,119.53,116.44
9/23/2009,589.31,587.63,169.1,169.67,120.15,118.63
9/22/2009,602.39,600.96,170.81,171.23,122.17,120.23
9/18/2009,589.34,589.4,168.67,169.02,118.54,116.37
9/17/2009,590.04,590.86,174.44,174.71,119.24,117.03
9/16/2009,577.84,578.11,172.98,173.33,119.44,117.47
9/15/2009,567.71,569.01,168.63,168.91,111.49,109.94
9/14/2009,564.24,564.42,165.44,165.95,109.52,108.05
